RESPID,PHTYPE,approve_trump,approve_biden,optimistic,economic_situation,party,party_unaffiliated,state,FINALWGT,vote_choice_recoded,male,education_recoded,region,top_household_concern_2.0,top_household_concern_3.0,top_household_concern_4.0,top_household_concern_5.0,top_household_concern_6.0,top_household_concern_8.0,top_household_concern_9.0,top_household_concern_10.0,top_household_concern_12.0,top_household_concern_13.0,top_household_concern_14.0,top_household_concern_15.0,top_household_concern_16.0,top_household_concern_17.0,top_household_concern_18.0,top_household_concern_19.0,top_household_concern_20.0,top_household_concern_28.0,top_household_concern_29.0,top_household_concern_30.0,registered_vote_True,likely_to_vote_2.0,likely_to_vote_3.0,likely_to_vote_4.0,likely_to_vote_5.0,vote_choice_2.0,vote_choice_6.0,vote_choice_7.0,vote_choice_8.0,vote_choice_9.0,vote_choice_undecided_2.0,vote_choice_undecided_3.0,vote_choice_undecided_9.0,elec_enthusiasm_2,elec_enthusiasm_3,elec_enthusiasm_9,focused_imp_issues_True,focused_imp_issues_True,political_leaning_2,political_leaning_3,political_leaning_4,race_recoded_2,race_recoded_3,race_recoded_4,race_recoded_9,party_recoded_2.0,party_recoded_3.0,age_recoded_2.0,age_recoded_3.0
2012,2,False,False,True,2,1,,36.0,0.980309951939999,1.0,False,2,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False
3231,1,True,False,True,2,1,,41.0,0.95553018351,1.0,False,2,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False
3210,2,False,False,False,2,4,2.0,1.0,0.920328761,2.0,True,2,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3478,2,False,False,True,1,2,,6.0,0.679525416,2.0,False,3,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
1240,2,False,False,False,2,2,,42.0,2.144720972,2.0,True,2,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3540,1,False,True,False,2,2,,6.0,1.90223276,2.0,True,1,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
3321,2,False,False,True,2,2,,6.0,0.679525416,2.0,False,3,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3490,1,False,False,True,2,3,2.0,31.0,0.545506396,2.0,True,3,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3133,1,True,False,True,2,9,3.0,55.0,1.818606244,1.0,False,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False
3317,1,True,False,True,2,1,,53.0,0.46259794632,1.0,False,3,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
3196,2,True,False,True,1,1,,26.0,0.974638093740001,1.0,True,2,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
1947,1,False,False,False,2,9,3.0,12.0,0.611591838,3.0,True,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True
3677,2,True,False,True,2,1,,37.0,0.838863239954998,1.0,True,3,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2440,1,False,False,False,2,3,3.0,6.0,0.729117049,1.0,False,2,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1468,2,True,False,True,2,1,,55.0,0.828489033990003,1.0,False,2,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3742,2,False,False,True,3,4,1.0,26.0,0.469501096,1.0,True,3,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
2138,2,False,True,True,2,2,,45.0,0.493886052,2.0,False,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2380,1,False,True,True,2,2,,6.0,0.72038877,2.0,False,3,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
592,1,False,False,True,1,2,,17.0,0.545506396,2.0,True,3,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1300,1,False,False,True,2,2,,51.0,0.772958285,2.0,False,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
3369,2,True,False,True,2,3,1.0,6.0,1.061959427,1.0,True,2,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
3085,2,True,False,True,2,1,,47.0,1.14515192928,1.0,True,2,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
1878,2,True,False,True,2,4,3.0,9.0,2.788897615,1.0,True,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False
1301,2,True,True,False,9,1,,37.0,1.472906763345,1.0,False,2,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True
3233,1,False,False,False,1,3,2.0,48.0,0.631595091,2.0,True,3,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1694,1,False,True,False,1,2,,22.0,0.69731913,2.0,True,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
3180,2,False,False,True,2,1,,36.0,1.094946721125,1.0,True,2,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
2052,1,False,False,True,2,3,1.0,12.0,0.517684928,1.0,True,3,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True
3442,2,False,False,False,2,2,,51.0,1.534839989,2.0,True,2,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1825,1,False,False,True,3,3,2.0,35.0,0.497088729,1.0,True,3,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True
1412,2,False,False,False,2,3,2.0,19.0,1.148059212,2.0,True,1,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
